pair,total_ibd_mb,sample_a,sample_b,pi_hat
"('NA19318_NA19318', 'NA19332_NA19332')",27.293669,NA19318_NA19318,NA19332_NA19332,0.008529271562500001
"('NA19385_NA19385', 'NA19446_NA19446')",27.287933,NA19385_NA19385,NA19446_NA19446,0.0085274790625
"('NA19038_NA19038', 'NA19439_NA19439')",27.275329,NA19038_NA19038,NA19439_NA19439,0.0085235403125
"('NA19398_NA19398', 'NA19403_NA19403')",27.273505,NA19398_NA19398,NA19403_NA19403,0.0085229703125
"('NA19046_NA19046', 'NA19371_NA19371')",27.267568,NA19046_NA19046,NA19371_NA19371,0.008521115000000001
"('NA19036_NA19036', 'NA19440_NA19440')",27.264723,NA19036_NA19036,NA19440_NA19440,0.0085202259375
"('NA19360_NA19360', 'NA19463_NA19463')",27.251578,NA19360_NA19360,NA19463_NA19463,0.008516118125
"('NA19394_NA19394', 'NA19466_NA19466')",27.240083,NA19394_NA19394,NA19466_NA19466,0.0085125259375
"('NA19380_NA19380', 'NA19398_NA19398')",27.235266000000003,NA19380_NA19380,NA19398_NA19398,0.008511020625
"('NA19449_NA19449', 'NA19463_NA19463')",27.234265,NA19449_NA19449,NA19463_NA19463,0.0085107078125
"('NA19375_NA19375', 'NA19451_NA19451')",27.232425,NA19375_NA19375,NA19451_NA19451,0.0085101328125
"('NA19352_NA19352', 'NA19431_NA19431')",27.232027,NA19352_NA19352,NA19431_NA19431,0.0085100084375
"('NA19404_NA19404', 'NA19467_NA19467')",27.231854,NA19404_NA19404,NA19467_NA19467,0.008509954375
"('NA19347_NA19347', 'NA19404_NA19404')",27.222096999999998,NA19347_NA19347,NA19404_NA19404,0.0085069053125
"('NA19038_NA19038', 'NA19346_NA19346')",27.208933,NA19038_NA19038,NA19346_NA19346,0.008502791562499999
"('NA19324_NA19324', 'NA19439_NA19439')",27.207271,NA19324_NA19324,NA19439_NA19439,0.0085022721875
"('NA19310_NA19310', 'NA19379_NA19379')",27.204280999999998,NA19310_NA19310,NA19379_NA19379,0.008501337812499999
"('NA19374_NA19374', 'NA19462_NA19462')",27.201295000000002,NA19374_NA19374,NA19462_NA19462,0.008500404687500001
"('NA19431_NA19431', 'NA19461_NA19461')",27.200074,NA19431_NA19431,NA19461_NA19461,0.008500023125
"('NA19317_NA19317', 'NA19451_NA19451')",27.177065,NA19317_NA19317,NA19451_NA19451,0.0084928328125
"('NA19383_NA19383', 'NA19435_NA19435')",27.158398,NA19383_NA19383,NA19435_NA19435,0.008486999375
"('NA19317_NA19317', 'NA19390_NA19390')",27.152936,NA19317_NA19317,NA19390_NA19390,0.0084852925
"('NA19315_NA19315', 'NA19347_NA19347')",27.152108,NA19315_NA19315,NA19347_NA19347,0.008485033749999999
"('NA19332_NA19332', 'NA19438_NA19438')",27.148945,NA19332_NA19332,NA19438_NA19438,0.0084840453125
"('NA19371_NA19371', 'NA19394_NA19394')",27.139245,NA19371_NA19371,NA19394_NA19394,0.0084810140625
"('NA19374_NA19374', 'NA19394_NA19394')",27.138923000000002,NA19374_NA19374,NA19394_NA19394,0.008480913437500001
"('NA19044_NA19044', 'NA19355_NA19355')",27.134541,NA19044_NA19044,NA19355_NA19355,0.0084795440625
"('NA19315_NA19315', 'NA19474_NA19474')",27.127918,NA19315_NA19315,NA19474_NA19474,0.008477474375
"('NA19315_NA19315', 'NA19359_NA19359')",27.12579,NA19315_NA19315,NA19359_NA19359,0.008476809375
"('NA19398_NA19398', 'NA19445_NA19445')",27.124082,NA19398_NA19398,NA19445_NA19445,0.008476275625
"('NA19379_NA19379', 'NA19434_NA19434')",27.118909000000002,NA19379_NA19379,NA19434_NA19434,0.0084746590625
"('NA19312_NA19312', 'NA19399_NA19399')",27.116639,NA19312_NA19312,NA19399_NA19399,0.0084739496875
"('NA19308_NA19308', 'NA19359_NA19359')",27.099632,NA19308_NA19308,NA19359_NA19359,0.008468635
"('NA19379_NA19379', 'NA19455_NA19455')",27.098274,NA19379_NA19379,NA19455_NA19455,0.008468210625
"('NA19393_NA19393', 'NA19446_NA19446')",27.09545,NA19393_NA19393,NA19446_NA19446,0.008467328125
"('NA19310_NA19310', 'NA19430_NA19430')",27.093757,NA19310_NA19310,NA19430_NA19430,0.0084667990625
"('NA19372_NA19372', 'NA19438_NA19438')",27.084598,NA19372_NA19372,NA19438_NA19438,0.008463936875
"('NA19346_NA19346', 'NA19455_NA19455')",27.072816,NA19346_NA19346,NA19455_NA19455,0.008460255
"('NA19041_NA19041', 'NA19468_NA19468')",27.061456,NA19041_NA19041,NA19468_NA19468,0.008456705
"('NA19443_NA19443', 'NA19463_NA19463')",27.055223,NA19443_NA19443,NA19463_NA19463,0.0084547571875
"('NA19312_NA19312', 'NA19317_NA19317')",27.050341,NA19312_NA19312,NA19317_NA19317,0.0084532315625
"('NA19373_NA19373', 'NA19473_NA19473')",27.044887,NA19373_NA19373,NA19473_NA19473,0.0084515271875
"('NA19028_NA19028', 'NA19429_NA19429')",27.044884,NA19028_NA19028,NA19429_NA19429,0.00845152625
"('NA19309_NA19309', 'NA19346_NA19346')",27.035591999999998,NA19309_NA19309,NA19346_NA19346,0.008448622499999999
"('NA19310_NA19310', 'NA19383_NA19383')",27.032663,NA19310_NA19310,NA19383_NA19383,0.0084477071875
"('NA19036_NA19036', 'NA19311_NA19311')",27.025747,NA19036_NA19036,NA19311_NA19311,0.0084455459375
"('NA19390_NA19390', 'NA19403_NA19403')",27.025735,NA19390_NA19390,NA19403_NA19403,0.0084455421875
"('NA19312_NA19312', 'NA19471_NA19471')",27.021391,NA19312_NA19312,NA19471_NA19471,0.0084441846875
"('NA19346_NA19346', 'NA19428_NA19428')",27.017975,NA19346_NA19346,NA19428_NA19428,0.0084431171875
"('NA19350_NA19350', 'NA19398_NA19398')",27.017043,NA19350_NA19350,NA19398_NA19398,0.0084428259375
"('NA19312_NA19312', 'NA19439_NA19439')",27.015991,NA19312_NA19312,NA19439_NA19439,0.0084424971875
"('NA19308_NA19308', 'NA19347_NA19347')",27.014542,NA19308_NA19308,NA19347_NA19347,0.008442044374999999
"('NA19334_NA19334', 'NA19430_NA19430')",27.014477,NA19334_NA19334,NA19430_NA19430,0.0084420240625
"('NA19321_NA19321', 'NA19383_NA19383')",27.012928000000002,NA19321_NA19321,NA19383_NA19383,0.00844154
"('NA19401_NA19401', 'NA19436_NA19436')",27.012134,NA19401_NA19401,NA19436_NA19436,0.008441291875
"('NA19313_NA19313', 'NA19444_NA19444')",26.99136,NA19313_NA19313,NA19444_NA19444,0.0084348
"('NA19028_NA19028', 'NA19310_NA19310')",26.978443,NA19028_NA19028,NA19310_NA19310,0.008430763437499999
"('NA19338_NA19338', 'NA19360_NA19360')",26.967298,NA19338_NA19338,NA19360_NA19360,0.008427280625
"('NA19020_NA19020', 'NA19431_NA19431')",26.964434,NA19020_NA19020,NA19431_NA19431,0.008426385625
"('NA19324_NA19324', 'NA19372_NA19372')",26.96118,NA19324_NA19324,NA19372_NA19372,0.00842536875
"('NA19399_NA19399', 'NA19474_NA19474')",26.9604,NA19399_NA19399,NA19474_NA19474,0.008425125
"('NA19352_NA19352', 'NA19466_NA19466')",26.955176,NA19352_NA19352,NA19466_NA19466,0.008423492500000001
"('NA19308_NA19308', 'NA19403_NA19403')",26.950077,NA19308_NA19308,NA19403_NA19403,0.0084218990625
"('NA19385_NA19385', 'NA19437_NA19437')",26.948568,NA19385_NA19385,NA19437_NA19437,0.0084214275
"('NA19035_NA19035', 'NA19377_NA19377')",26.94391,NA19035_NA19035,NA19377_NA19377,0.008419971875
"('NA19380_NA19380', 'NA19462_NA19462')",26.922715,NA19380_NA19380,NA19462_NA19462,0.0084133484375
"('NA19352_NA19352', 'NA19394_NA19394')",26.920162,NA19352_NA19352,NA19394_NA19394,0.008412550625000001
"('NA19311_NA19311', 'NA19439_NA19439')",26.919525000000004,NA19311_NA19311,NA19439_NA19439,0.008412351562500002
"('NA19372_NA19372', 'NA19403_NA19403')",26.916378,NA19372_NA19372,NA19403_NA19403,0.008411368125
"('NA19346_NA19346', 'NA19404_NA19404')",26.916099000000003,NA19346_NA19346,NA19404_NA19404,0.008411280937500001
"('NA19317_NA19317', 'NA19331_NA19331')",26.91353,NA19317_NA19317,NA19331_NA19331,0.008410478125
"('NA19375_NA19375', 'NA19434_NA19434')",26.90585,NA19375_NA19375,NA19434_NA19434,0.008408078125000001
"('NA19310_NA19310', 'NA19384_NA19384')",26.900322,NA19310_NA19310,NA19384_NA19384,0.008406350625
"('NA19321_NA19321', 'NA19474_NA19474')",26.886716,NA19321_NA19321,NA19474_NA19474,0.00840209875
"('NA19332_NA19332', 'NA19473_NA19473')",26.88519,NA19332_NA19332,NA19473_NA19473,0.008401621875000001
"('NA19393_NA19393', 'NA19457_NA19457')",26.884114,NA19393_NA19393,NA19457_NA19457,0.008401285625
"('NA19396_NA19396', 'NA19430_NA19430')",26.864922,NA19396_NA19396,NA19430_NA19430,0.008395288125
"('NA19375_NA19375', 'NA19438_NA19438')",26.846182,NA19375_NA19375,NA19438_NA19438,0.008389431874999999
"('NA19350_NA19350', 'NA19438_NA19438')",26.845126999999998,NA19350_NA19350,NA19438_NA19438,0.008389102187499999
"('NA19332_NA19332', 'NA19376_NA19376')",26.841228,NA19332_NA19332,NA19376_NA19376,0.00838788375
"('NA19334_NA19334', 'NA19428_NA19428')",26.821258999999998,NA19334_NA19334,NA19428_NA19428,0.0083816434375
"('NA19404_NA19404', 'NA19455_NA19455')",26.818109,NA19404_NA19404,NA19455_NA19455,0.0083806590625
"('NA19391_NA19391', 'NA19398_NA19398')",26.81673,NA19391_NA19391,NA19398_NA19398,0.008380228125
"('NA19338_NA19338', 'NA19376_NA19376')",26.81663,NA19338_NA19338,NA19376_NA19376,0.008380196875
"('NA19321_NA19321', 'NA19473_NA19473')",26.811316,NA19321_NA19321,NA19473_NA19473,0.00837853625
"('NA19399_NA19399', 'NA19403_NA19403')",26.799589,NA19399_NA19399,NA19403_NA19403,0.0083748715625
"('NA19359_NA19359', 'NA19372_NA19372')",26.795743,NA19359_NA19359,NA19372_NA19372,0.0083736696875
"('NA19035_NA19035', 'NA19046_NA19046')",26.793626,NA19035_NA19035,NA19046_NA19046,0.008373008125
"('NA19374_NA19374', 'NA19466_NA19466')",26.791460999999998,NA19374_NA19374,NA19466_NA19466,0.0083723315625
"('NA19446_NA19446', 'NA19448_NA19448')",26.781212,NA19446_NA19446,NA19448_NA19448,0.00836912875
"('NA19332_NA19332', 'NA19471_NA19471')",26.780241,NA19332_NA19332,NA19471_NA19471,0.0083688253125
"('NA19373_NA19373', 'NA19401_NA19401')",26.774794,NA19373_NA19373,NA19401_NA19401,0.008367123125
"('NA19373_NA19373', 'NA19453_NA19453')",26.771479,NA19373_NA19373,NA19453_NA19453,0.0083660871875
"('NA19396_NA19396', 'NA19431_NA19431')",26.76853,NA19396_NA19396,NA19431_NA19431,0.008365165624999999
"('NA19435_NA19435', 'NA19455_NA19455')",26.765965,NA19435_NA19435,NA19455_NA19455,0.0083643640625
"('NA19332_NA19332', 'NA19455_NA19455')",26.763094000000002,NA19332_NA19332,NA19455_NA19455,0.008363466875000001
"('NA19380_NA19380', 'NA19429_NA19429')",26.754725,NA19380_NA19380,NA19429_NA19429,0.0083608515625
"('NA19331_NA19331', 'NA19469_NA19469')",26.737725,NA19331_NA19331,NA19469_NA19469,0.0083555390625
"('NA19041_NA19041', 'NA19044_NA19044')",26.730474,NA19041_NA19041,NA19044_NA19044,0.008353273125
"('NA19444_NA19444', 'NA19457_NA19457')",26.724871,NA19444_NA19444,NA19457_NA19457,0.0083515221875
"('NA19311_NA19311', 'NA19467_NA19467')",26.720472,NA19311_NA19311,NA19467_NA19467,0.0083501475
"('NA19350_NA19350', 'NA19381_NA19381')",26.709737,NA19350_NA19350,NA19381_NA19381,0.0083467928125
"('NA19035_NA19035', 'NA19390_NA19390')",26.706859,NA19035_NA19035,NA19390_NA19390,0.0083458934375
"('NA19331_NA19331', 'NA19461_NA19461')",26.686761,NA19331_NA19331,NA19461_NA19461,0.008339612812500001
"('NA19310_NA19310', 'NA19380_NA19380')",26.681187,NA19310_NA19310,NA19380_NA19380,0.0083378709375
"('NA19046_NA19046', 'NA19463_NA19463')",26.679491,NA19046_NA19046,NA19463_NA19463,0.0083373409375
"('NA19373_NA19373', 'NA19403_NA19403')",26.670528,NA19373_NA19373,NA19403_NA19403,0.00833454
"('NA19327_NA19327', 'NA19456_NA19456')",26.658568,NA19327_NA19327,NA19456_NA19456,0.0083308025
"('NA19379_NA19379', 'NA19403_NA19403')",26.641224,NA19379_NA19379,NA19403_NA19403,0.0083253825
"('NA19394_NA19394', 'NA19449_NA19449')",26.629845,NA19394_NA19394,NA19449_NA19449,0.0083218265625
"('NA19308_NA19308', 'NA19435_NA19435')",26.609745,NA19308_NA19308,NA19435_NA19435,0.0083155453125
"('NA19334_NA19334', 'NA19474_NA19474')",26.609154,NA19334_NA19334,NA19474_NA19474,0.008315360625
"('NA19313_NA19313', 'NA19462_NA19462')",26.603421,NA19313_NA19313,NA19462_NA19462,0.0083135690625
"('NA19391_NA19391', 'NA19403_NA19403')",26.599663,NA19391_NA19391,NA19403_NA19403,0.0083123946875
"('NA19434_NA19434', 'NA19456_NA19456')",26.582349,NA19434_NA19434,NA19456_NA19456,0.0083069840625
"('NA19347_NA19347', 'NA19470_NA19470')",26.578754,NA19347_NA19347,NA19470_NA19470,0.008305860625
"('NA19371_NA19371', 'NA19381_NA19381')",26.578142,NA19371_NA19371,NA19381_NA19381,0.008305669375
"('NA19347_NA19347', 'NA19397_NA19397')",26.575911,NA19347_NA19347,NA19397_NA19397,0.0083049721875
"('NA19035_NA19035', 'NA19393_NA19393')",26.570615,NA19035_NA19035,NA19393_NA19393,0.0083033171875
"('NA19310_NA19310', 'NA19431_NA19431')",26.559239,NA19310_NA19310,NA19431_NA19431,0.0082997621875
"('NA19379_NA19379', 'NA19394_NA19394')",26.554,NA19379_NA19379,NA19394_NA19394,0.008298125
"('NA19036_NA19036', 'NA19401_NA19401')",26.517259,NA19036_NA19036,NA19401_NA19401,0.0082866434375
"('NA19308_NA19308', 'NA19383_NA19383')",26.511322,NA19308_NA19308,NA19383_NA19383,0.008284788125
"('NA19384_NA19384', 'NA19462_NA19462')",26.5068,NA19384_NA19384,NA19462_NA19462,0.008283374999999999
"('NA19384_NA19384', 'NA19435_NA19435')",26.506166,NA19384_NA19384,NA19435_NA19435,0.008283176875
"('NA19398_NA19398', 'NA19446_NA19446')",26.505119,NA19398_NA19398,NA19446_NA19446,0.0082828496875
"('NA19332_NA19332', 'NA19429_NA19429')",26.499382,NA19332_NA19332,NA19429_NA19429,0.008281056875
"('NA19393_NA19393', 'NA19467_NA19467')",26.497377,NA19393_NA19393,NA19467_NA19467,0.0082804303125
"('NA19445_NA19445', 'NA19457_NA19457')",26.468733,NA19445_NA19445,NA19457_NA19457,0.0082714790625
"('NA19401_NA19401', 'NA19474_NA19474')",26.467238,NA19401_NA19401,NA19474_NA19474,0.008271011875
"('NA19373_NA19373', 'NA19431_NA19431')",26.458629,NA19373_NA19373,NA19431_NA19431,0.0082683215625
"('NA19347_NA19347', 'NA19391_NA19391')",26.458175,NA19347_NA19347,NA19391_NA19391,0.0082681796875
"('NA19046_NA19046', 'NA19308_NA19308')",26.454969000000002,NA19046_NA19046,NA19308_NA19308,0.0082671778125
"('NA19324_NA19324', 'NA19401_NA19401')",26.449503,NA19324_NA19324,NA19401_NA19401,0.0082654696875
"('NA19350_NA19350', 'NA19473_NA19473')",26.444964,NA19350_NA19350,NA19473_NA19473,0.00826405125
"('NA19046_NA19046', 'NA19466_NA19466')",26.441779,NA19046_NA19046,NA19466_NA19466,0.0082630559375
"('NA19463_NA19463', 'NA19472_NA19472')",26.441426999999997,NA19463_NA19463,NA19472_NA19472,0.008262945937499998
"('NA19403_NA19403', 'NA19472_NA19472')",26.434635,NA19403_NA19403,NA19472_NA19472,0.0082608234375
"('NA19372_NA19372', 'NA19435_NA19435')",26.424605,NA19372_NA19372,NA19435_NA19435,0.0082576890625
"('NA19321_NA19321', 'NA19376_NA19376')",26.422254,NA19321_NA19321,NA19376_NA19376,0.008256954375
"('NA19384_NA19384', 'NA19444_NA19444')",26.421756000000002,NA19384_NA19384,NA19444_NA19444,0.00825679875
"('NA19374_NA19374', 'NA19438_NA19438')",26.416987000000002,NA19374_NA19374,NA19438_NA19438,0.008255308437500001
"('NA19309_NA19309', 'NA19430_NA19430')",26.414973,NA19309_NA19309,NA19430_NA19430,0.008254679062499999
"('NA19355_NA19355', 'NA19431_NA19431')",26.414143,NA19355_NA19355,NA19431_NA19431,0.0082544196875
"('NA19318_NA19318', 'NA19456_NA19456')",26.411322,NA19318_NA19318,NA19456_NA19456,0.008253538125
"('NA19044_NA19044', 'NA19338_NA19338')",26.405897,NA19044_NA19044,NA19338_NA19338,0.0082518428125
"('NA19371_NA19371', 'NA19439_NA19439')",26.40548,NA19371_NA19371,NA19439_NA19439,0.008251712500000001
"('NA19382_NA19382', 'NA19399_NA19399')",26.398808,NA19382_NA19382,NA19399_NA19399,0.0082496275
"('NA19377_NA19377', 'NA19436_NA19436')",26.390376,NA19377_NA19377,NA19436_NA19436,0.0082469925
"('NA19338_NA19338', 'NA19436_NA19436')",26.386221,NA19338_NA19338,NA19436_NA19436,0.0082456940625
"('NA19376_NA19376', 'NA19431_NA19431')",26.384898,NA19376_NA19376,NA19431_NA19431,0.008245280625
"('NA19319_NA19319', 'NA19381_NA19381')",26.373941,NA19319_NA19319,NA19381_NA19381,0.0082418565625
"('NA19324_NA19324', 'NA19385_NA19385')",26.365645999999998,NA19324_NA19324,NA19385_NA19385,0.008239264375
"('NA19399_NA19399', 'NA19439_NA19439')",26.349878,NA19399_NA19399,NA19439_NA19439,0.008234336875
"('NA19334_NA19334', 'NA19446_NA19446')",26.347756,NA19334_NA19334,NA19446_NA19446,0.00823367375
"('NA19046_NA19046', 'NA19446_NA19446')",26.34234,NA19046_NA19046,NA19446_NA19446,0.00823198125
"('NA19028_NA19028', 'NA19381_NA19381')",26.340041,NA19028_NA19028,NA19381_NA19381,0.0082312628125
"('NA19375_NA19375', 'NA19443_NA19443')",26.322293,NA19375_NA19375,NA19443_NA19443,0.008225716562499999
"('NA19332_NA19332', 'NA19393_NA19393')",26.319301,NA19332_NA19332,NA19393_NA19393,0.0082247815625
"('NA19046_NA19046', 'NA19380_NA19380')",26.313832,NA19046_NA19046,NA19380_NA19380,0.008223072500000001
"('NA19311_NA19311', 'NA19377_NA19377')",26.306641,NA19311_NA19311,NA19377_NA19377,0.0082208253125
"('NA19035_NA19035', 'NA19439_NA19439')",26.304205,NA19035_NA19035,NA19439_NA19439,0.008220064062499999
"('NA19431_NA19431', 'NA19440_NA19440')",26.300678,NA19431_NA19431,NA19440_NA19440,0.008218961875
"('NA19036_NA19036', 'NA19384_NA19384')",26.29613,NA19036_NA19036,NA19384_NA19384,0.008217540625
"('NA19038_NA19038', 'NA19372_NA19372')",26.293407,NA19038_NA19038,NA19372_NA19372,0.008216689687499999
"('NA19319_NA19319', 'NA19438_NA19438')",26.290207,NA19319_NA19319,NA19438_NA19438,0.0082156896875
"('NA19332_NA19332', 'NA19436_NA19436')",26.284415,NA19332_NA19332,NA19436_NA19436,0.0082138796875
"('NA19380_NA19380', 'NA19385_NA19385')",26.279219,NA19380_NA19380,NA19385_NA19385,0.008212255937500001
"('NA19035_NA19035', 'NA19472_NA19472')",26.274721999999997,NA19035_NA19035,NA19472_NA19472,0.008210850624999998
"('NA19332_NA19332', 'NA19456_NA19456')",26.259693,NA19332_NA19332,NA19456_NA19456,0.0082061540625
"('NA19470_NA19470', 'NA19473_NA19473')",26.253838,NA19470_NA19470,NA19473_NA19473,0.008204324374999999
"('NA19394_NA19394', 'NA19462_NA19462')",26.24576,NA19394_NA19394,NA19462_NA19462,0.0082018
"('NA19310_NA19310', 'NA19399_NA19399')",26.238924,NA19310_NA19310,NA19399_NA19399,0.00819966375
"('NA19046_NA19046', 'NA19372_NA19372')",26.214478,NA19046_NA19046,NA19372_NA19372,0.008192024375
"('NA19020_NA19020', 'NA19310_NA19310')",26.206588,NA19020_NA19020,NA19310_NA19310,0.00818955875
"('NA19435_NA19435', 'NA19469_NA19469')",26.205247,NA19435_NA19435,NA19469_NA19469,0.0081891396875
"('NA19383_NA19383', 'NA19444_NA19444')",26.196904,NA19383_NA19383,NA19444_NA19444,0.0081865325
"('NA19327_NA19327', 'NA19444_NA19444')",26.188797,NA19327_NA19327,NA19444_NA19444,0.0081839990625
"('NA19311_NA19311', 'NA19315_NA19315')",26.180612,NA19311_NA19311,NA19315_NA19315,0.00818144125
"('NA19041_NA19041', 'NA19371_NA19371')",26.177422,NA19041_NA19041,NA19371_NA19371,0.008180444375
"('NA19331_NA19331', 'NA19401_NA19401')",26.151468,NA19331_NA19331,NA19401_NA19401,0.00817233375
"('NA19438_NA19438', 'NA19443_NA19443')",26.150385,NA19438_NA19438,NA19443_NA19443,0.0081719953125
"('NA19308_NA19308', 'NA19434_NA19434')",26.145466,NA19308_NA19308,NA19434_NA19434,0.008170458125
"('NA19346_NA19346', 'NA19431_NA19431')",26.14059,NA19346_NA19346,NA19431_NA19431,0.008168934374999999
"('NA19446_NA19446', 'NA19455_NA19455')",26.129742,NA19446_NA19446,NA19455_NA19455,0.008165544375
"('NA19313_NA19313', 'NA19428_NA19428')",26.129429000000002,NA19313_NA19313,NA19428_NA19428,0.008165446562500001
"('NA19319_NA19319', 'NA19352_NA19352')",26.123614,NA19319_NA19319,NA19352_NA19352,0.008163629375
"('NA19462_NA19462', 'NA19473_NA19473')",26.111597,NA19462_NA19462,NA19473_NA19473,0.0081598740625
"('NA19038_NA19038', 'NA19316_NA19316')",26.108786,NA19038_NA19038,NA19316_NA19316,0.008158995625
"('NA19396_NA19396', 'NA19453_NA19453')",26.107476,NA19396_NA19396,NA19453_NA19453,0.008158586249999999
"('NA19036_NA19036', 'NA19377_NA19377')",26.105268,NA19036_NA19036,NA19377_NA19377,0.00815789625
"('NA19351_NA19351', 'NA19439_NA19439')",26.100114,NA19351_NA19351,NA19439_NA19439,0.008156285625
"('NA19327_NA19327', 'NA19443_NA19443')",26.080048,NA19327_NA19327,NA19443_NA19443,0.008150015
"('NA19324_NA19324', 'NA19403_NA19403')",26.061566,NA19324_NA19324,NA19403_NA19403,0.008144239374999999
"('NA19403_NA19403', 'NA19452_NA19452')",26.059959000000003,NA19403_NA19403,NA19452_NA19452,0.008143737187500001
"('NA19028_NA19028', 'NA19317_NA19317')",26.058867,NA19028_NA19028,NA19317_NA19317,0.008143395937499999
"('NA19371_NA19371', 'NA19390_NA19390')",26.055457999999998,NA19371_NA19371,NA19390_NA19390,0.008142330625
"('NA19334_NA19334', 'NA19351_NA19351')",26.04966,NA19334_NA19334,NA19351_NA19351,0.008140518749999999
"('NA19312_NA19312', 'NA19396_NA19396')",26.049657,NA19312_NA19312,NA19396_NA19396,0.0081405178125
"('NA19453_NA19453', 'NA19462_NA19462')",26.035409,NA19453_NA19453,NA19462_NA19462,0.008136065312500001
"('NA19404_NA19404', 'NA19451_NA19451')",26.029384,NA19404_NA19404,NA19451_NA19451,0.0081341825
"('NA19036_NA19036', 'NA19446_NA19446')",26.014184,NA19036_NA19036,NA19446_NA19446,0.0081294325
"('NA19321_NA19321', 'NA19434_NA19434')",25.998081,NA19321_NA19321,NA19434_NA19434,0.0081244003125
"('NA19438_NA19438', 'NA19461_NA19461')",25.983033,NA19438_NA19438,NA19461_NA19461,0.0081196978125
"('NA19028_NA19028', 'NA19312_NA19312')",25.958669,NA19028_NA19028,NA19312_NA19312,0.0081120840625
"('NA19338_NA19338', 'NA19375_NA19375')",25.944752,NA19338_NA19338,NA19375_NA19375,0.008107735
"('NA19359_NA19359', 'NA19430_NA19430')",25.93329,NA19359_NA19359,NA19430_NA19430,0.008104153125
"('NA19438_NA19438', 'NA19445_NA19445')",25.926643,NA19438_NA19438,NA19445_NA19445,0.0081020759375
"('NA19359_NA19359', 'NA19390_NA19390')",25.925928,NA19359_NA19359,NA19390_NA19390,0.0081018525
"('NA19435_NA19435', 'NA19440_NA19440')",25.925489,NA19435_NA19435,NA19440_NA19440,0.0081017153125
