pair,total_ibd_mb,sample_a,sample_b,pi_hat
"('NA19383', 'NA19466')",157.459691,NA19383,NA19466,0.0492061534375
"('NA19038', 'NA19374')",157.453554,NA19038,NA19374,0.049204235625
"('NA19044', 'NA19398')",157.45171,NA19044,NA19398,0.049203659375
"('NA19321', 'NA19391')",157.436172,NA19321,NA19391,0.04919880375
"('NA19379', 'NA19453')",157.432997,NA19379,NA19453,0.0491978115625
"('NA19331', 'NA19457')",157.423989,NA19331,NA19457,0.0491949965625
"('NA19382', 'NA19435')",157.420206,NA19382,NA19435,0.049193814375000006
"('NA19457', 'NA19472')",157.401698,NA19457,NA19472,0.049188030625000004
"('NA19394', 'NA19430')",157.394464,NA19394,NA19430,0.04918577
"('NA19334', 'NA19446')",157.369601,NA19334,NA19446,0.0491780003125
"('NA19437', 'NA19472')",157.350954,NA19437,NA19472,0.049172173125
"('NA19359', 'NA19394')",157.313883,NA19359,NA19394,0.0491605884375
"('NA19346', 'NA19381')",157.301058,NA19346,NA19381,0.049156580625
"('NA19347', 'NA19375')",157.295458,NA19347,NA19375,0.049154830625
"('NA19324', 'NA19474')",157.274758,NA19324,NA19474,0.049148361875
"('NA19309', 'NA19461')",157.259814,NA19309,NA19461,0.049143691875
"('NA19396', 'NA19468')",157.223043,NA19396,NA19468,0.049132200937499995
"('NA19318', 'NA19324')",157.194246,NA19318,NA19324,0.049123201874999994
"('NA19308', 'NA19334')",157.160507,NA19308,NA19334,0.0491126584375
"('NA19456', 'NA19472')",157.15367,NA19456,NA19472,0.049110521875
"('NA19399', 'NA19473')",157.117201,NA19399,NA19473,0.0490991253125
"('NA19313', 'NA19381')",157.113999,NA19313,NA19381,0.0490981246875
"('NA19399', 'NA19461')",157.073112,NA19399,NA19461,0.0490853475
"('NA19395', 'NA19456')",157.071951,NA19395,NA19456,0.049084984687500006
"('NA19346', 'NA19437')",157.065285,NA19346,NA19437,0.049082901562499996
"('NA19359', 'NA19398')",157.063657,NA19359,NA19398,0.0490823928125
"('NA19374', 'NA19463')",157.029505,NA19374,NA19463,0.0490717203125
"('NA19451', 'NA19453')",157.027142,NA19451,NA19453,0.049070981875
"('NA19309', 'NA19472')",156.968927,NA19309,NA19472,0.0490527896875
"('NA19360', 'NA19461')",156.95347800000002,NA19360,NA19461,0.049047961875000004
"('NA19351', 'NA19435')",156.941077,NA19351,NA19435,0.049044086562500006
"('NA19313', 'NA19397')",156.940638,NA19313,NA19397,0.049043949375
"('NA19435', 'NA19451')",156.878106,NA19435,NA19451,0.049024408125
"('NA19359', 'NA19463')",156.871417,NA19359,NA19463,0.0490223178125
"('NA19313', 'NA19472')",156.857728,NA19313,NA19472,0.049018040000000006
"('NA19375', 'NA19443')",156.822826,NA19375,NA19443,0.049007133125
"('NA19350', 'NA19456')",156.807839,NA19350,NA19456,0.0490024496875
"('NA19396', 'NA19461')",156.794072,NA19396,NA19461,0.0489981475
"('NA19403', 'NA19468')",156.788466,NA19403,NA19468,0.048996395625
"('NA19321', 'NA19436')",156.78254,NA19321,NA19436,0.04899454375
"('NA19313', 'NA19449')",156.780025,NA19313,NA19449,0.0489937578125
"('NA19438', 'NA19445')",156.77850899999999,NA19438,NA19445,0.048993284062499996
"('NA19346', 'NA19375')",156.755876,NA19346,NA19375,0.04898621125
"('NA19436', 'NA19455')",156.68055099999998,NA19436,NA19455,0.04896267218749999
"('NA19028', 'NA19437')",156.65635699999999,NA19028,NA19437,0.048955111562499994
"('NA19041', 'NA19334')",156.644846,NA19041,NA19334,0.048951514375
"('NA19429', 'NA19457')",156.64333,NA19429,NA19457,0.048951040625
"('NA19313', 'NA19374')",156.63016,NA19313,NA19374,0.048946924999999995
"('NA19384', 'NA19449')",156.621532,NA19384,NA19449,0.04894422875
"('NA19028', 'NA19452')",156.592622,NA19028,NA19452,0.048935194375000005
"('NA19313', 'NA19461')",156.572432,NA19313,NA19461,0.048928885
"('NA19347', 'NA19403')",156.567883,NA19347,NA19403,0.0489274634375
"('NA19332', 'NA19456')",156.567199,NA19332,NA19456,0.048927249687499993
"('NA19028', 'NA19041')",156.559393,NA19028,NA19041,0.0489248103125
"('NA19360', 'NA19446')",156.554788,NA19360,NA19446,0.04892337125
"('NA19313', 'NA19384')",156.535936,NA19313,NA19384,0.04891748
"('NA19359', 'NA19457')",156.510652,NA19359,NA19457,0.048909578749999995
"('NA19338', 'NA19351')",156.493429,NA19338,NA19351,0.048904196562499995
"('NA19035', 'NA19355')",156.487968,NA19035,NA19355,0.04890249
"('NA19041', 'NA19448')",156.433248,NA19041,NA19448,0.04888539
"('NA19036', 'NA19461')",156.41974,NA19036,NA19461,0.048881168749999995
"('NA19334', 'NA19474')",156.413076,NA19334,NA19474,0.048879086249999995
"('NA19331', 'NA19449')",156.360567,NA19331,NA19449,0.0488626771875
"('NA19394', 'NA19437')",156.35325699999999,NA19394,NA19437,0.04886039281249999
"('NA19315', 'NA19380')",156.315393,NA19315,NA19380,0.0488485603125
"('NA19038', 'NA19474')",156.315053,NA19038,NA19474,0.048848454062500005
"('NA19403', 'NA19446')",156.306951,NA19403,NA19446,0.0488459221875
"('NA19311', 'NA19384')",156.299877,NA19311,NA19384,0.0488437115625
"('NA19350', 'NA19457')",156.287971,NA19350,NA19457,0.0488399909375
"('NA19401', 'NA19467')",156.276576,NA19401,NA19467,0.04883643
"('NA19036', 'NA19472')",156.240171,NA19036,NA19472,0.0488250534375
"('NA19327', 'NA19467')",156.233399,NA19327,NA19467,0.0488229371875
"('NA19435', 'NA19467')",156.223003,NA19435,NA19467,0.0488196884375
"('NA19430', 'NA19437')",156.180013,NA19430,NA19437,0.0488062540625
"('NA19391', 'NA19473')",156.169297,NA19391,NA19473,0.0488029053125
"('NA19431', 'NA19461')",156.167904,NA19431,NA19461,0.04880247
"('NA19375', 'NA19445')",156.145703,NA19375,NA19445,0.0487955321875
"('NA19308', 'NA19468')",156.112856,NA19308,NA19468,0.0487852675
"('NA19307', 'NA19404')",156.089117,NA19307,NA19404,0.048777849062499996
"('NA19035', 'NA19372')",156.0754,NA19035,NA19372,0.0487735625
"('NA19331', 'NA19350')",156.062782,NA19331,NA19350,0.048769619374999996
"('NA19317', 'NA19431')",156.05589,NA19317,NA19431,0.048767465625
"('NA19381', 'NA19473')",156.030071,NA19381,NA19473,0.0487593971875
"('NA19382', 'NA19472')",155.979948,NA19382,NA19472,0.048743733750000004
"('NA19041', 'NA19351')",155.880233,NA19041,NA19351,0.0487125728125
"('NA19321', 'NA19462')",155.85963800000002,NA19321,NA19462,0.04870613687500001
"('NA19327', 'NA19428')",155.829477,NA19327,NA19428,0.0486967115625
"('NA19312', 'NA19334')",155.82481,NA19312,NA19334,0.048695253125000004
"('NA19036', 'NA19327')",155.804805,NA19036,NA19327,0.048689001562499994
"('NA19328', 'NA19352')",155.794102,NA19328,NA19352,0.048685656875000004
"('NA19391', 'NA19399')",155.791733,NA19391,NA19399,0.0486849165625
"('NA19395', 'NA19401')",155.791054,NA19395,NA19401,0.048684704375
"('NA19321', 'NA19472')",155.781839,NA19321,NA19472,0.0486818246875
"('NA19028', 'NA19443')",155.76809599999999,NA19028,NA19443,0.04867753
"('NA19376', 'NA19445')",155.730329,NA19376,NA19445,0.048665727812500004
"('NA19313', 'NA19347')",155.729509,NA19313,NA19347,0.0486654715625
"('NA19355', 'NA19391')",155.700947,NA19355,NA19391,0.048656545937500004
"('NA19038', 'NA19385')",155.675563,NA19038,NA19385,0.0486486134375
"('NA19324', 'NA19355')",155.66420699999998,NA19324,NA19355,0.04864506468749999
"('NA19379', 'NA19434')",155.658106,NA19379,NA19434,0.048643158125
"('NA19041', 'NA19393')",155.656116,NA19041,NA19393,0.04864253625
"('NA19393', 'NA19468')",155.640237,NA19393,NA19468,0.0486375740625
"('NA19324', 'NA19451')",155.621927,NA19324,NA19451,0.0486318521875
"('NA19331', 'NA19435')",155.59743,NA19331,NA19435,0.048624196875
"('NA19377', 'NA19462')",155.595569,NA19377,NA19462,0.04862361531250001
"('NA19371', 'NA19382')",155.568164,NA19371,NA19382,0.04861505125
"('NA19321', 'NA19446')",155.558535,NA19321,NA19446,0.0486120421875
"('NA19036', 'NA19044')",155.494318,NA19036,NA19044,0.048591974375
"('NA19382', 'NA19448')",155.489922,NA19382,NA19448,0.048590600625
"('NA19352', 'NA19462')",155.48551700000002,NA19352,NA19462,0.048589224062500005
"('NA19312', 'NA19374')",155.476867,NA19312,NA19374,0.0485865209375
"('NA19351', 'NA19403')",155.346947,NA19351,NA19403,0.0485459209375
"('NA19044', 'NA19315')",155.251659,NA19044,NA19315,0.0485161434375
"('NA19360', 'NA19375')",155.236145,NA19360,NA19375,0.0485112953125
"('NA19455', 'NA19468')",155.220987,NA19455,NA19468,0.0485065584375
"('NA19311', 'NA19331')",155.189637,NA19311,NA19331,0.048496761562500004
"('NA19398', 'NA19461')",155.18749499999998,NA19398,NA19461,0.04849609218749999
"('NA19355', 'NA19437')",155.181664,NA19355,NA19437,0.048494270000000006
"('NA19308', 'NA19373')",155.163067,NA19308,NA19373,0.04848845843750001
"('NA19315', 'NA19474')",155.13905,NA19315,NA19474,0.048480953125
"('NA19360', 'NA19452')",155.120587,NA19360,NA19452,0.0484751834375
"('NA19044', 'NA19394')",155.103192,NA19044,NA19394,0.0484697475
"('NA19444', 'NA19451')",155.099651,NA19444,NA19451,0.0484686409375
"('NA19371', 'NA19377')",155.092026,NA19371,NA19377,0.048466258125
"('NA19375', 'NA19429')",155.076942,NA19375,NA19429,0.048461544375
"('NA19440', 'NA19453')",155.051988,NA19440,NA19453,0.04845374625
"('NA19328', 'NA19455')",154.978047,NA19328,NA19455,0.0484306396875
"('NA19041', 'NA19309')",154.964109,NA19041,NA19309,0.048426284062500005
"('NA19440', 'NA19446')",154.926814,NA19440,NA19446,0.048414629375000004
"('NA19437', 'NA19463')",154.922078,NA19437,NA19463,0.048413149375
"('NA19383', 'NA19393')",154.867345,NA19383,NA19393,0.0483960453125
"('NA19038', 'NA19331')",154.839334,NA19038,NA19331,0.048387291875
"('NA19377', 'NA19474')",154.83311899999998,NA19377,NA19474,0.048385349687499996
"('NA19391', 'NA19435')",154.828324,NA19391,NA19435,0.048383851250000005
"('NA19028', 'NA19371')",154.808169,NA19028,NA19371,0.048377552812499995
"('NA19324', 'NA19470')",154.796074,NA19324,NA19470,0.048373773125
"('NA19372', 'NA19383')",154.77926100000002,NA19372,NA19383,0.048368519062500004
"('NA19020', 'NA19446')",154.776878,NA19020,NA19446,0.048367774375000006
"('NA19385', 'NA19472')",154.757277,NA19385,NA19472,0.0483616490625
"('NA19352', 'NA19429')",154.724865,NA19352,NA19429,0.0483515203125
"('NA19443', 'NA19446')",154.70756599999999,NA19443,NA19446,0.048346114375
"('NA19351', 'NA19379')",154.702187,NA19351,NA19379,0.0483444334375
"('NA19431', 'NA19452')",154.70187,NA19431,NA19452,0.048344334375000006
"('NA19435', 'NA19461')",154.653243,NA19435,NA19461,0.0483291384375
"('NA19448', 'NA19449')",154.630674,NA19448,NA19449,0.048322085625
"('NA19313', 'NA19390')",154.602353,NA19313,NA19390,0.0483132353125
"('NA19437', 'NA19461')",154.561849,NA19437,NA19461,0.048300577812499995
"('NA19041', 'NA19328')",154.560105,NA19041,NA19328,0.0483000328125
"('NA19028', 'NA19382')",154.492829,NA19028,NA19382,0.0482790090625
"('NA19041', 'NA19373')",154.488057,NA19041,NA19373,0.0482775178125
"('NA19384', 'NA19434')",154.472341,NA19384,NA19434,0.0482726065625
"('NA19381', 'NA19448')",154.466443,NA19381,NA19448,0.0482707634375
"('NA19324', 'NA19382')",154.406699,NA19324,NA19382,0.048252093437500004
"('NA19376', 'NA19396')",154.402589,NA19376,NA19396,0.048250809062500004
"('NA19324', 'NA19448')",154.392983,NA19324,NA19448,0.0482478071875
"('NA19334', 'NA19390')",154.382822,NA19334,NA19390,0.048244631875
"('NA19350', 'NA19359')",154.36217,NA19350,NA19359,0.048238178124999996
"('NA19350', 'NA19391')",154.330507,NA19350,NA19391,0.048228283437500005
"('NA19328', 'NA19468')",154.31918100000001,NA19328,NA19468,0.048224744062500005
"('NA19020', 'NA19437')",154.318632,NA19020,NA19437,0.0482245725
"('NA19346', 'NA19391')",154.301493,NA19346,NA19391,0.0482192165625
"('NA19391', 'NA19431')",154.300096,NA19391,NA19431,0.048218779999999996
"('NA19404', 'NA19462')",154.256047,NA19404,NA19462,0.0482050146875
"('NA19041', 'NA19399')",154.251338,NA19041,NA19399,0.048203543125
"('NA19404', 'NA19434')",154.219588,NA19404,NA19434,0.04819362125
"('NA19451', 'NA19468')",154.210519,NA19451,NA19468,0.0481907871875
"('NA19334', 'NA19437')",154.210073,NA19334,NA19437,0.0481906478125
"('NA19376', 'NA19469')",154.209832,NA19376,NA19469,0.0481905725
"('NA19350', 'NA19445')",154.196886,NA19350,NA19445,0.048186526875
"('NA19377', 'NA19453')",154.126891,NA19377,NA19453,0.0481646534375
"('NA19331', 'NA19430')",154.11320800000001,NA19331,NA19430,0.048160377500000004
"('NA19382', 'NA19428')",154.095652,NA19382,NA19428,0.04815489125
"('NA19453', 'NA19470')",154.091124,NA19453,NA19470,0.04815347625
"('NA19404', 'NA19428')",154.087574,NA19404,NA19428,0.048152366875
"('NA19036', 'NA19467')",154.082909,NA19036,NA19467,0.0481509090625
"('NA19046', 'NA19328')",154.070335,NA19046,NA19328,0.0481469796875
"('NA19382', 'NA19431')",154.040766,NA19382,NA19431,0.048137739374999995
"('NA19038', 'NA19044')",154.01250000000002,NA19038,NA19044,0.048128906250000006
"('NA19334', 'NA19462')",154.009818,NA19334,NA19462,0.048128068125
"('NA19338', 'NA19435')",153.995758,NA19338,NA19435,0.048123674375
"('NA19310', 'NA19381')",153.988696,NA19310,NA19381,0.0481214675
"('NA19396', 'NA19452')",153.981099,NA19396,NA19452,0.0481190934375
"('NA19466', 'NA19468')",153.975703,NA19466,NA19468,0.0481174071875
"('NA19327', 'NA19444')",153.938865,NA19327,NA19444,0.0481058953125
"('NA19319', 'NA19355')",153.900236,NA19319,NA19355,0.04809382375
"('NA19382', 'NA19451')",153.842027,NA19382,NA19451,0.0480756334375
"('NA19381', 'NA19439')",153.837408,NA19381,NA19439,0.04807419
"('NA19309', 'NA19321')",153.830093,NA19309,NA19321,0.048071904062500004
"('NA19372', 'NA19437')",153.797402,NA19372,NA19437,0.048061688125
"('NA19044', 'NA19375')",153.791517,NA19044,NA19375,0.0480598490625
"('NA19391', 'NA19397')",153.766891,NA19391,NA19397,0.048052153437499995
"('NA19397', 'NA19436')",153.749953,NA19397,NA19436,0.0480468603125
"('NA19036', 'NA19377')",153.73874899999998,NA19036,NA19377,0.04804335906249999
"('NA19044', 'NA19474')",153.72945099999998,NA19044,NA19474,0.04804045343749999
"('NA19468', 'NA19470')",153.715592,NA19468,NA19470,0.04803612249999999
"('NA19327', 'NA19359')",153.690067,NA19327,NA19359,0.0480281459375
"('NA19403', 'NA19404')",153.677364,NA19403,NA19404,0.04802417625
"('NA19327', 'NA19429')",153.651558,NA19327,NA19429,0.048016111874999996
"('NA19317', 'NA19455')",153.643703,NA19317,NA19455,0.048013657187499996
"('NA19316', 'NA19453')",153.628656,NA19316,NA19453,0.048008955
"('NA19351', 'NA19352')",153.61563,NA19351,NA19352,0.048004884375
"('NA19317', 'NA19451')",153.584091,NA19317,NA19451,0.047995028437500004
"('NA19401', 'NA19461')",153.565001,NA19401,NA19461,0.0479890628125
"('NA19313', 'NA19371')",153.554046,NA19313,NA19371,0.047985639375
"('NA19338', 'NA19456')",153.553225,NA19338,NA19456,0.0479853828125
"('NA19391', 'NA19438')",153.53169499999998,NA19391,NA19438,0.0479786546875
"('NA19316', 'NA19443')",153.488102,NA19316,NA19443,0.047965031875
"('NA19310', 'NA19473')",153.450876,NA19310,NA19473,0.04795339875
"('NA19331', 'NA19351')",153.410468,NA19331,NA19351,0.04794077125
"('NA19446', 'NA19448')",153.404199,NA19446,NA19448,0.0479388121875
"('NA19379', 'NA19384')",153.380745,NA19379,NA19384,0.047931482812499995
"('NA19397', 'NA19468')",153.347652,NA19397,NA19468,0.04792114125
"('NA19395', 'NA19449')",153.312362,NA19395,NA19449,0.047910113125
"('NA19439', 'NA19446')",153.303031,NA19439,NA19446,0.0479071971875
"('NA19401', 'NA19456')",153.290776,NA19401,NA19456,0.047903367499999995
"('NA19355', 'NA19474')",153.284079,NA19355,NA19474,0.047901274687499995
"('NA19346', 'NA19430')",153.27872,NA19346,NA19430,0.0478996
"('NA19359', 'NA19360')",153.263944,NA19359,NA19360,0.0478949825
"('NA19377', 'NA19385')",153.227481,NA19377,NA19385,0.0478835878125
"('NA19331', 'NA19382')",153.218402,NA19331,NA19382,0.047880750624999996
"('NA19328', 'NA19397')",153.171885,NA19328,NA19397,0.0478662140625
"('NA19372', 'NA19448')",153.15918,NA19372,NA19448,0.04786224375
"('NA19041', 'NA19430')",153.121163,NA19041,NA19430,0.0478503634375
"('NA19384', 'NA19395')",153.119876,NA19384,NA19395,0.04784996125
"('NA19315', 'NA19351')",153.112932,NA19315,NA19351,0.04784779125
"('NA19036', 'NA19430')",153.086594,NA19036,NA19430,0.047839560625
"('NA19435', 'NA19446')",153.064308,NA19435,NA19446,0.047832596250000005
"('NA19373', 'NA19394')",153.044419,NA19373,NA19394,0.0478263809375
"('NA19028', 'NA19398')",153.036014,NA19028,NA19398,0.047823754375
"('NA19338', 'NA19457')",153.01877,NA19338,NA19457,0.047818365625
"('NA19371', 'NA19457')",152.99623400000002,NA19371,NA19457,0.047811323125000006
"('NA19374', 'NA19434')",152.992186,NA19374,NA19434,0.047810058125
"('NA19399', 'NA19430')",152.98905,NA19399,NA19430,0.047809078124999994
"('NA19438', 'NA19462')",152.984558,NA19438,NA19462,0.047807674375
"('NA19028', 'NA19044')",152.978882,NA19028,NA19044,0.047805900625
"('NA19375', 'NA19435')",152.921491,NA19375,NA19435,0.0477879659375
"('NA19316', 'NA19384')",152.915628,NA19316,NA19384,0.04778613375
"('NA19020', 'NA19041')",152.91484,NA19020,NA19041,0.0477858875
"('NA19381', 'NA19467')",152.906635,NA19381,NA19467,0.0477833234375
"('NA19371', 'NA19384')",152.889002,NA19371,NA19384,0.047777813125
"('NA19382', 'NA19471')",152.870537,NA19382,NA19471,0.047772042812500005
"('NA19434', 'NA19452')",152.850394,NA19434,NA19452,0.047765748125
"('NA19435', 'NA19452')",152.83794,NA19435,NA19452,0.04776185625
"('NA19375', 'NA19444')",152.833409,NA19375,NA19444,0.0477604403125
"('NA19028', 'NA19444')",152.80711200000002,NA19028,NA19444,0.047752222500000004
"('NA19334', 'NA19360')",152.802468,NA19334,NA19360,0.047750771250000004
"('NA19359', 'NA19466')",152.707069,NA19359,NA19466,0.0477209590625
"('NA19313', 'NA19379')",152.680879,NA19313,NA19379,0.0477127746875
"('NA19324', 'NA19374')",152.673623,NA19324,NA19374,0.0477105071875
"('NA19041', 'NA19352')",152.65858,NA19041,NA19352,0.04770580625
"('NA19324', 'NA19434')",152.632543,NA19324,NA19434,0.0476976696875
"('NA19437', 'NA19449')",152.620943,NA19437,NA19449,0.047694044687500006
"('NA19310', 'NA19346')",152.598728,NA19310,NA19346,0.047687102499999995
"('NA19380', 'NA19383')",152.58754,NA19380,NA19383,0.047683606249999996
"('NA19041', 'NA19404')",152.579527,NA19041,NA19404,0.047681102187500005
"('NA19041', 'NA19338')",152.572138,NA19041,NA19338,0.047678793125
"('NA19327', 'NA19391')",152.566246,NA19327,NA19391,0.047676951875000005
"('NA19332', 'NA19380')",152.560964,NA19332,NA19380,0.04767530125
"('NA19338', 'NA19461')",152.548962,NA19338,NA19461,0.047671550624999996
"('NA19308', 'NA19371')",152.526723,NA19308,NA19371,0.0476646009375
"('NA19321', 'NA19463')",152.525263,NA19321,NA19463,0.0476641446875
"('NA19311', 'NA19446')",152.471767,NA19311,NA19446,0.0476474271875
"('NA19328', 'NA19395')",152.461916,NA19328,NA19395,0.04764434875
"('NA19035', 'NA19394')",152.445315,NA19035,NA19394,0.0476391609375
"('NA19471', 'NA19472')",152.433651,NA19471,NA19472,0.0476355159375
"('NA19028', 'NA19428')",152.312062,NA19028,NA19428,0.047597519375
"('NA19359', 'NA19399')",152.295981,NA19359,NA19399,0.047592494062500004
"('NA19328', 'NA19429')",152.279838,NA19328,NA19429,0.04758744937500001
"('NA19332', 'NA19371')",152.247871,NA19332,NA19371,0.047577459687500004
"('NA19319', 'NA19440')",152.237446,NA19319,NA19440,0.047574201875
"('NA19338', 'NA19355')",152.235582,NA19338,NA19355,0.047573619375
"('NA19377', 'NA19461')",152.233333,NA19377,NA19461,0.0475729165625
"('NA19319', 'NA19451')",152.17081100000001,NA19319,NA19451,0.0475533784375
"('NA19313', 'NA19440')",152.157128,NA19313,NA19440,0.0475491025
"('NA19390', 'NA19428')",152.129107,NA19390,NA19428,0.0475403459375
"('NA19317', 'NA19443')",152.089081,NA19317,NA19443,0.0475278378125
"('NA19327', 'NA19360')",152.085443,NA19327,NA19360,0.0475267009375
"('NA19310', 'NA19431')",152.077558,NA19310,NA19431,0.047524236875
"('NA19375', 'NA19403')",152.077329,NA19375,NA19403,0.0475241653125
"('NA19036', 'NA19385')",152.07648,NA19036,NA19385,0.0475239
"('NA19372', 'NA19398')",152.059885,NA19372,NA19398,0.0475187140625
"('NA19036', 'NA19381')",152.04904200000001,NA19036,NA19381,0.04751532562500001
"('NA19338', 'NA19448')",152.047434,NA19338,NA19448,0.047514823125
